交易所,板块,代码,市场代码,名称,空字段f1,最新价,涨跌额,涨跌幅,流通市场代码,成交量,成交额,振幅,最高,昨收,最低,今开,量比,换手率,市盈率,市净率,行业,地域板块,概念题材
上交所,沪市主板,600021,1,上海电力,2,18.22,0.33,1.84,2,1007048,1843274703.0,3.86,18.6,17.89,17.91,17.91,1.96,3.57,22.66,2.47,电力,上海板块,"新能源,核能核电,光伏概念,长江三角,风能,央国企改革,天然气,氢能源,碳交易,储能概念,绿色电力,油气资源"
上交所,沪市主板,600022,1,山东钢铁,2,1.44,0.01,0.7,2,689554,98721339.0,1.4,1.44,1.43,1.42,1.43,0.76,0.64,-17.67,0.82,普钢,山东板块,"央国企改革,人工智能,机器人概念"
上交所,沪市主板,600023,1,浙能电力,2,6.0,0.03,0.5,2,962947,580640185.0,2.51,6.11,5.97,5.96,5.99,1.41,0.72,21.23,1.04,电力,浙江板块,"核能核电,央国企改革,超超临界发电,可控核聚变"
上交所,沪市主板,600025,1,华能水电,2,9.63,0.01,0.1,2,482106,465504938.0,1.66,9.75,9.62,9.59,9.6,1.47,0.26,29.06,2.53,电力,云南板块,"新能源,光伏概念,西部大开发,风能,水利建设,央国企改革,绿色电力"
上交所,沪市主板,600026,1,中远海能,2,22.45,0.3,1.35,2,531678,1196012520.0,3.48,22.82,22.15,22.05,22.05,0.6,1.39,14.11,2.54,航运港口,上海板块,"海洋经济,央国企改革,一带一路"
上交所,沪市主板,600027,1,华电国际,2,5.39,0.06,1.13,2,1907767,1026035158.0,3.0,5.44,5.33,5.28,5.32,1.35,2.07,8.75,1.25,电力,山东板块,"新能源,风能,央国企改革,虚拟电厂,绿色电力,超超临界发电"
上交所,沪市主板,600028,1,中国石化,2,5.17,-0.03,-0.58,2,2381021,1233490965.0,0.96,5.21,5.2,5.16,5.2,0.73,0.25,9.19,0.75,炼化及贸易,北京板块,"页岩气,央国企改革,一带一路,天然气,氢能源,碳交易,油气资源"
上交所,沪市主板,600029,1,南方航空,2,5.62,0.02,0.36,2,978771,545906603.0,1.61,5.62,5.6,5.53,5.6,0.66,0.73,17.19,2.75,航空机场,广东板块,"参股银行,通用航空,央国企改革,华为概念,免税概念,零售概念"
上交所,沪市主板,600030,1,中信证券,2,27.15,-0.07,-0.26,2,1222137,3311273599.0,1.84,27.46,27.22,26.96,27.15,0.77,1.0,9.85,1.38,证券Ⅱ,广东板块,"参股期货,参股银行,深圳特区,互联网金融,券商概念,华为概念,科创板做市商"
上交所,沪市主板,600031,1,三一重工,2,21.39,0.03,0.14,2,861020,1836546448.0,2.01,21.46,21.36,21.03,21.2,0.61,1.02,19.82,2.17,工程机械,北京板块,"参股银行,一带一路,军民融合,工业互联,新能源车,工程机械概念,雅下水电概念"
上交所,沪市主板,600032,1,浙江新能,2,11.44,0.0,0.0,2,1311184,1532696756.0,10.4,12.25,11.44,11.06,11.3,1.66,5.45,242.17,2.14,电力,浙江板块,"新能源,光伏概念,风能,央国企改革,氢能源,抽水蓄能,绿色电力"
上交所,沪市主板,600033,1,福建高速,2,3.65,0.0,0.0,2,191839,69951668.0,0.82,3.66,3.65,3.63,3.65,0.84,0.7,9.79,0.8,铁路公路,福建板块,"参股银行,参股保险,央国企改革"
上交所,沪市主板,600035,1,楚天高速,2,3.86,0.0,0.0,2,62815,24219432.0,0.78,3.87,3.86,3.84,3.86,0.71,0.39,6.49,0.68,铁路公路,湖北板块,"创投,物联网,央国企改革,ETC,车联网(车路云),湖北自贸,REITs概念"
上交所,沪市主板,600036,1,招商银行,2,37.88,-0.02,-0.05,2,718304,2723485937.0,0.63,38.09,37.9,37.85,37.96,0.72,0.35,6.31,0.84,银行Ⅱ,广东板块,"深圳特区,互联网金融,跨境支付"
上交所,沪市主板,600037,1,歌华有线,2,8.13,0.04,0.49,2,217980,175824612.0,1.73,8.14,8.09,8.0,8.09,0.9,1.57,41.86,0.89,电视广播Ⅱ,北京板块,"网络游戏,物联网,云计算,智慧城市,大数据,在线教育,央国企改革,阿里概念,虚拟现实,数据中心,文娱消费"
上交所,沪市主板,600038,1,中直股份,2,31.24,-0.06,-0.19,2,58051,180947918.0,1.31,31.39,31.3,30.98,31.27,0.61,0.87,169.16,1.45,航空装备Ⅱ,黑龙江,"航天航空,军工,通用航空,央国企改革,无人机,军民融合,大飞机,飞行汽车(eVTOL),低空经济"
上交所,沪市主板,600039,1,四川路桥,2,7.99,-0.01,-0.13,2,416573,333435618.0,1.88,8.08,8.0,7.93,8.0,0.72,0.48,11.62,1.31,基础建设,四川板块,"工程建设,成渝特区,锂电池概念,西部大开发,央国企改革,一带一路,PPP模式,碳交易,磷化工,雅下水电概念,电池技术"
上交所,沪市主板,600048,1,保利发展,2,6.51,-0.11,-1.66,2,1667340,1086552444.0,2.27,6.59,6.62,6.44,6.58,0.79,1.39,21.28,0.4,房地产开发,广东板块,"参股券商,养老概念,央国企改革,租售同权,REITs概念"
上交所,沪市主板,600050,1,中国联通,2,4.74,0.1,2.16,2,4351655,2046597177.0,4.96,4.81,4.64,4.58,4.64,1.5,1.4,17.34,0.87,通信服务,北京板块,"参股银行,物联网,移动支付,大数据,央国企改革,阿里概念,量子科技,5G概念,区块链,华为概念,超清视频,IPv6,WiFi,卫星互联网,数据中心,数据安全,算力概念,数据要素,通信技术"
上交所,沪市主板,600051,1,宁波联合,2,7.79,0.03,0.39,2,102287,80012586.0,2.84,7.92,7.76,7.7,7.76,1.15,3.29,112.31,0.71,综合Ⅱ,浙江板块,"长江三角,微盘股"
上交所,沪市主板,600052,1,东望时代,2,4.53,0.07,1.57,2,308398,140594844.0,3.81,4.62,4.46,4.45,4.49,0.55,3.65,-49.04,1.77,电力,浙江板块,"参股银行,锂电池概念,长江三角,央国企改革,体育产业,影视概念,储能概念,电池技术"
上交所,沪市主板,600053,1,*ST九鼎,2,9.88,0.18,1.86,2,86520,85078501.0,3.71,9.98,9.7,9.62,9.62,0.69,2.0,-31.3,1.93,多元金融,江西板块,"创投,机器人概念,人形机器人"
上交所,沪市主板,600054,1,黄山旅游,2,11.35,0.0,0.0,2,44843,50895906.0,0.79,11.39,11.35,11.3,11.36,0.45,0.87,59.77,1.72,旅游及景区,安徽板块,"旅游酒店,参股券商,长江三角,电商概念,央国企改革,旅游概念,IPO受益,人工智能,低空经济,文娱消费"
上交所,沪市主板,600055,1,万东医疗,2,13.41,0.0,0.0,2,46255,61903421.0,1.79,13.49,13.41,13.25,13.4,0.68,0.66,-147.92,2.12,医疗器械,北京板块,"大数据,医疗器械概念,阿里概念,互联医疗,AI制药（医疗）"
上交所,沪市主板,600056,1,中国医药,2,10.44,-0.22,-2.06,2,258430,270806613.0,2.16,10.65,10.66,10.42,10.65,1.26,1.73,21.43,1.3,医药商业,北京板块,"医疗器械概念,央国企改革,流感"
上交所,沪市主板,600057,1,厦门象屿,2,6.85,-0.04,-0.58,2,216881,148128031.0,1.45,6.89,6.89,6.79,6.87,0.64,1.04,9.33,1.23,物流,福建板块,"参股银行,土地流转,央国企改革,一带一路,冷链物流,农业种植,数据要素"
上交所,沪市主板,600058,1,五矿发展,2,11.7,0.06,0.52,2,116634,136137263.0,2.32,11.79,11.64,11.52,11.61,0.69,1.09,184.44,2.57,贸易Ⅱ,北京板块,"新材料,电商概念,央国企改革,小金属概念"
上交所,沪市主板,600059,1,古越龙山,2,8.65,0.03,0.35,2,84779,73387152.0,1.28,8.71,8.62,8.6,8.63,0.73,0.93,31.78,1.34,非白酒,浙江板块,"酿酒概念,参股银行,长江三角,电商概念,央国企改革,白酒,网红经济,啤酒概念,味蕾经济"
上交所,沪市主板,600060,1,海信视像,2,25.18,-0.06,-0.24,2,82639,207281623.0,1.98,25.33,25.24,24.83,25.0,0.63,0.64,13.91,1.51,黑色家电,山东板块,"节能环保,LED概念,智能穿戴,智能电视,智能家居,体育产业,人工智能,AI智能体,工业互联,电子竞技,超清视频,国产芯片,MiniLED,MicroLED,商业航天,元宇宙概念,机器人概念,多模态AI,AI眼镜,DeepSeek概念,消费电子概念,显示技术"
上交所,沪市主板,600061,1,国投资本,2,6.76,-0.06,-0.88,2,383964,258632775.0,2.05,6.82,6.82,6.68,6.8,0.82,0.6,14.11,0.79,多元金融,上海板块,"参股期货,长江三角,互联网金融,央国企改革,券商概念,雄安新区"
上交所,沪市主板,600062,1,华润双鹤,2,17.85,-0.1,-0.56,2,55276,98822106.0,1.0,18.01,17.95,17.83,17.95,0.83,0.53,9.56,1.53,化学制药,北京板块,"中药概念,央国企改革,青蒿素,流感,长寿药,肝素概念,创新药,合成生物,特色药"
上交所,沪市主板,600063,1,皖维高新,2,6.63,0.07,1.07,2,239989,158248411.0,2.13,6.64,6.56,6.5,6.59,0.57,1.16,25.19,1.62,化学纤维,安徽板块,"煤化工概念,参股券商,新材料,央国企改革,OLED,降解塑料"
上交所,沪市主板,600064,1,南京高科,2,8.08,-0.13,-1.58,2,203729,165103886.0,2.19,8.24,8.21,8.06,8.23,1.0,1.18,5.57,0.71,房地产开发,江苏板块,"创投,参股券商,参股银行,长江三角,央国企改革,IPO受益"
上交所,沪市主板,600066,1,宇通客车,2,36.0,0.17,0.47,2,147220,528070313.0,2.37,36.38,35.83,35.53,35.55,0.82,0.66,30.23,6.76,商用车,河南板块,"燃料电池概念,无人驾驶,新能源车,车联网(车路云),汽车整车,电池技术"
上交所,沪市主板,600067,1,冠城新材,2,3.58,0.19,5.6,2,480240,168119022.0,5.9,3.59,3.39,3.39,3.41,1.31,3.45,-60.5,0.89,电网设备,福建板块,"参股银行,锂电池概念,新能源车,储能概念,电池技术"
上交所,沪市主板,600071,1,凤凰光学,2,19.98,-0.14,-0.7,2,35655,71406942.0,1.74,20.2,20.12,19.85,19.98,0.86,1.27,-789.2,11.04,光学光电子,江西板块,"物联网,锂电池概念,安防概念,央国企改革,电池技术"
上交所,沪市主板,600072,1,中船科技,2,13.9,0.44,3.27,2,433784,599910238.0,4.61,14.0,13.46,13.38,13.42,1.23,4.0,-26.39,2.74,风电设备,上海板块,"军工,长江三角,风能,海工装备,央国企改革,航母概念,PPP模式"
上交所,沪市主板,600073,1,光明肉业,2,5.68,-0.06,-1.05,2,72661,41399329.0,1.39,5.75,5.74,5.67,5.74,0.83,0.77,26.84,1.14,食品加工,上海板块,"长江三角,沪企改革,央国企改革,猪肉概念,预制菜概念"
上交所,沪市主板,600075,1,新疆天业,2,6.11,-0.08,-1.29,2,183618,112343357.0,2.1,6.2,6.19,6.07,6.19,0.57,1.08,-44.04,1.18,化学原料,新疆板块,"煤化工概念,西部大开发,央国企改革,一带一路,降解塑料,储能概念"
上交所,沪市主板,600076,1,康欣新材,2,4.24,-0.12,-2.75,2,2034733,879736362.0,10.32,4.55,4.36,4.1,4.32,4.89,15.13,-27.47,1.6,包装印刷,山东板块,"新材料,央国企改革,装配建筑,碳交易"
上交所,沪市主板,600078,1,澄星股份,2,14.9,-0.4,-2.61,2,748025,1121059577.0,8.04,15.64,15.3,14.41,15.3,1.07,11.29,91.4,5.92,农化制品,江苏板块,"化工原料,长江三角,磷化工"
上交所,沪市主板,600079,1,ST人福,2,18.42,-0.02,-0.11,2,104234,192283377.0,0.6,18.52,18.44,18.41,18.45,0.68,0.68,12.78,1.55,化学制药,湖北板块,"生物疫苗,医疗器械概念,央国企改革,体外诊断概念,流感,辅助生殖,创新药,病原体防治,精准诊断"
上交所,沪市主板,600080,1,ST金花,2,5.96,0.01,0.17,2,135549,80889825.0,2.86,6.08,5.95,5.91,5.98,1.14,3.63,142.32,1.4,中药Ⅱ,陕西板块,"西部大开发,中药概念,医疗器械概念,独家药品"
上交所,沪市主板,600081,1,东风科技,2,11.98,0.24,2.04,2,83281,99473481.0,4.26,12.1,11.74,11.6,11.73,0.58,1.51,41.52,1.43,汽车零部件,上海板块,"长江三角,无人驾驶,氢能源,新能源车,传感器,汽车热管理,减速器"
上交所,沪市主板,600082,1,ST海泰,2,4.14,0.2,5.08,2,111315,45743586.0,4.06,4.14,3.94,3.98,4.02,0.45,1.75,-49.43,1.58,房地产开发,天津板块,"创投,滨海新区,央国企改革,京津冀"
上交所,沪市主板,600084,1,*ST尼雅,2,5.14,0.14,2.8,2,113307,57774835.0,4.2,5.22,5.0,5.01,5.1,0.78,1.01,265.55,4.54,非白酒,新疆板块,"酿酒概念,参股期货,西部大开发,央国企改革,乡村振兴,农业种植"
上交所,沪市主板,600085,1,同仁堂,2,27.77,-0.3,-1.07,2,62347,173235872.0,1.28,28.04,28.07,27.68,28.04,0.77,0.45,20.21,2.7,中药Ⅱ,北京板块,"中药概念,独家药品,央国企改革,超级品牌,流感,特色药"
上交所,沪市主板,600088,1,中视传媒,2,16.69,-0.16,-0.95,2,164395,278321838.0,5.82,17.43,16.85,16.45,16.98,1.15,4.13,2451.79,5.29,影视院线,上海板块,"长江三角,央国企改革,旅游概念,乡村振兴,影视概念,超清视频,文娱消费"
上交所,沪市主板,600089,1,特变电工,2,29.13,0.19,0.66,2,3607316,10513934900.0,3.9,29.67,28.94,28.54,28.96,1.55,7.14,20.28,2.05,电网设备,新疆板块,"煤化工概念,新能源,黄金概念,核能核电,智能电网,光伏概念,西部大开发,风能,海工装备,海洋经济,充电桩,一带一路,雄安新区,特高压,数据中心,储能概念,超超临界发电,电网概念"
上交所,沪市主板,600094,1,大名城,2,4.72,-0.02,-0.42,2,287997,136357942.0,3.8,4.83,4.74,4.65,4.74,0.89,1.35,587.21,1.07,房地产开发,上海板块,"参股券商,长江三角,土地流转,算力概念,低空经济"
上交所,沪市主板,600095,1,湘财股份,2,9.12,0.05,0.55,2,296782,272083124.0,3.2,9.37,9.07,9.08,9.22,1.22,1.04,270.49,2.12,证券Ⅱ,黑龙江,"创投,参股券商,参股银行,互联网金融,券商概念,东北振兴,并购重组概念"
上交所,沪市主板,600096,1,云天化,2,34.48,0.29,0.85,2,346303,1191500593.0,1.99,34.68,34.19,34.0,34.04,0.69,1.9,11.03,2.63,农化制品,云南板块,"煤化工概念,化工原料,新材料,锂电池概念,西部大开发,央国企改革,氟化工概念,一带一路,碳交易,磷化工,电池技术"
上交所,沪市主板,600097,1,开创国际,2,10.21,0.0,0.0,2,27413,27990923.0,1.37,10.27,10.21,10.13,10.22,0.74,1.14,-17.49,1.09,渔业,上海板块,"长江三角,海洋经济,沪企改革,央国企改革,水产概念,微盘股"
上交所,沪市主板,600098,1,广州发展,2,7.43,0.15,2.06,2,610262,451443807.0,2.61,7.47,7.28,7.28,7.29,1.34,1.74,12.16,0.94,电力,广东板块,"新能源,节能环保,光伏概念,风能,央国企改革,充电桩,可燃冰,天然气,储能概念,抽水蓄能,油气资源"
上交所,沪市主板,600099,1,林海股份,2,11.36,-0.12,-1.05,2,50616,57690817.0,2.61,11.59,11.48,11.29,11.54,0.79,2.31,149.52,4.52,摩托车及其他,江苏板块,"交运设备,长江三角,央国企改革,无人驾驶,微盘股"
上交所,沪市主板,600100,1,同方股份,2,9.1,0.06,0.66,2,502629,453521615.0,2.32,9.11,9.04,8.9,9.01,0.6,1.5,-41.54,1.92,计算机设备,北京板块,"创投,参股券商,物联网,移动支付,LED概念,智慧城市,大数据,在线教育,安防概念,央国企改革,京津冀,人工智能,军民融合,雄安新区,数字经济,机器人概念,信创,ChatGPT概念,算力概念,数据要素,可控核聚变,AI语料,海南自贸"
上交所,沪市主板,600101,1,明星电力,2,10.44,0.05,0.48,2,450349,472229032.0,3.85,10.65,10.39,10.25,10.34,1.61,8.22,19.62,1.81,电力,四川板块,"成渝特区,西部大开发,央国企改革,充电桩,天然气,绿色电力,钒电池,电池技术,油气资源"
上交所,沪市主板,600103,1,青山纸业,2,5.04,0.09,1.82,2,2528675,1256003003.0,5.45,5.1,4.95,4.83,4.85,1.03,11.43,186.21,2.84,造纸,福建板块,"造纸印刷,节能环保,中药概念,央国企改革,5G概念,光通信模块,通信技术"
上交所,沪市主板,600104,1,上汽集团,2,13.3,-0.1,-0.75,2,392722,523274278.0,1.19,13.44,13.4,13.28,13.4,0.95,0.34,12.63,0.51,乘用车,上海板块,"长江三角,上海自贸,沪企改革,燃料电池概念,央国企改革,一带一路,无人驾驶,超级品牌,新能源车,半导体概念,车联网(车路云),固态电池,华为汽车,换电概念,汽车整车,电池技术"
上交所,沪市主板,600105,1,永鼎股份,2,51.83,-0.49,-0.94,2,1358830,7037858190.0,4.05,52.88,52.32,50.76,51.43,0.71,9.29,119.27,22.84,通信设备,江苏板块,"长江三角,风能,大数据,网络安全,超导概念,一带一路,5G概念,华为概念,国产芯片,新能源车,数据中心,磁悬浮概念,CPO概念,光通信模块,可控核聚变,通信技术,光纤概念"
上交所,沪市主板,600106,1,重庆路桥,2,6.02,0.01,0.17,2,165580,100254855.0,2.33,6.12,6.01,5.98,6.01,0.68,1.25,75.35,1.5,铁路公路,重庆板块,"参股银行,成渝特区,西部大开发,页岩气,PPP模式,ETC"
上交所,沪市主板,600107,1,*ST尔雅,2,6.86,0.05,0.73,2,68892,46824121.0,3.23,6.91,6.81,6.69,6.8,0.6,1.91,165.22,6.09,服装家纺,湖北板块,"参股期货,天然气,湖北自贸,油气资源"
上交所,沪市主板,600108,1,亚盛集团,2,4.26,0.06,1.43,2,728700,308879549.0,3.33,4.31,4.2,4.17,4.2,1.06,3.74,98.55,1.91,种植业,甘肃板块,"参股券商,西部大开发,土地流转,央国企改革,乡村振兴,农业种植,啤酒概念,粮食概念"
上交所,沪市主板,600109,1,国金证券,2,9.21,-0.09,-0.97,2,311262,286254004.0,1.61,9.3,9.3,9.15,9.24,0.7,0.84,12.32,0.94,证券Ⅱ,四川板块,"参股期货,成渝特区,西部大开发,互联网金融,券商概念,蚂蚁概念,科创板做市商"
上交所,沪市主板,600110,1,诺德股份,2,11.07,0.23,2.12,2,1593820,1757418844.0,6.92,11.37,10.84,10.62,10.8,0.94,9.19,119.78,3.41,电池,吉林板块,"创投,新材料,锂电池概念,核能核电,智能电网,特斯拉概念,超级电容,无人机,新能源车,固态电池,复合集流体,电网概念,电池技术"
上交所,沪市主板,600111,1,北方稀土,2,56.16,1.72,3.16,2,1676770,9310823532.0,4.28,56.32,54.44,53.99,54.0,0.82,4.64,55.3,7.94,小金属,内蒙古,"稀缺资源,新材料,锂电池概念,稀土永磁,西部大开发,央国企改革,小金属概念,电池技术"
上交所,沪市主板,600113,1,浙江东日,2,45.11,1.58,3.63,2,123907,546725570.0,15.28,47.58,43.53,40.93,43.0,1.49,3.01,218.74,7.42,一般零售,浙江板块,"参股银行,长江三角,央国企改革,冷链物流,社区团购,中俄贸易概念"
上交所,沪市主板,600114,1,东睦股份,2,35.16,0.06,0.17,2,139769,491437832.0,2.14,35.46,35.1,34.71,34.95,0.64,2.27,44.09,6.23,通用设备,浙江板块,"新材料,长江三角,3D打印,特斯拉概念,苹果概念,燃料电池概念,小米概念,华为概念,机器人概念,光通信模块,柔性屏(折叠屏),英伟达概念,电池技术"
上交所,沪市主板,600115,1,中国东航,2,4.51,0.07,1.58,2,1872420,830405941.0,3.15,4.51,4.44,4.37,4.42,0.73,1.1,15.25,7.06,航空机场,上海板块,"通用航空,电商概念,央国企改革,大飞机"
上交所,沪市主板,600116,1,三峡水利,2,6.89,0.04,0.58,2,341552,235502612.0,2.19,6.97,6.85,6.82,6.84,1.23,1.79,101.89,1.16,电力,重庆板块,"节能环保,参股银行,成渝特区,光伏概念,西部大开发,央国企改革,绿色电力"
上交所,沪市主板,600117,1,西宁特钢,2,2.53,-0.04,-1.56,2,245240,62046246.0,2.72,2.58,2.57,2.51,2.57,1.45,0.75,-8.15,2.39,特钢Ⅱ,青海板块,"军工,煤化工概念,参股银行,西部大开发,雅下水电概念"
上交所,沪市主板,600118,1,中国卫星,2,112.0,0.34,0.3,2,586872,6500586258.0,4.93,113.3,111.66,107.8,110.0,0.83,4.96,-775.58,20.94,航天装备Ⅱ,北京板块,"航天航空,军工,北斗导航,央国企改革,无人机,一带一路,军民融合,大飞机,国产芯片,卫星互联网,商业航天,空间站概念,时空大数据,低空经济"
上交所,沪市主板,600119,1,*ST长投,2,6.4,0.0,0.0,2,53367,34122286.0,1.72,6.45,6.4,6.34,6.37,0.55,1.46,-215.71,31.49,物流,上海板块,"长江三角,上海自贸,沪企改革,央国企改革,一带一路,快递概念,统一大市场"
上交所,沪市主板,600120,1,浙江东方,2,5.6,-0.01,-0.18,2,575944,321840873.0,1.43,5.63,5.61,5.55,5.61,1.13,1.69,31.29,1.17,多元金融,浙江板块,"创投,参股券商,参股期货,长江三角,参股保险,央国企改革,IPO受益,量子科技,中芯概念"
上交所,沪市主板,600121,1,郑州煤电,2,4.29,0.13,3.13,2,727122,310976854.0,5.05,4.35,4.16,4.14,4.17,1.74,5.97,-6.68,7.1,煤炭开采,河南板块,"参股券商,稀缺资源,央国企改革"
上交所,沪市主板,600123,1,兰花科创,2,6.68,-0.06,-0.89,2,268366,180551084.0,2.67,6.84,6.74,6.66,6.75,0.74,1.82,-89.6,0.65,煤炭开采,山西板块,"煤化工概念,稀缺资源,新材料,央国企改革"
上交所,沪市主板,600125,1,铁龙物流,2,6.02,0.01,0.17,2,122199,73402049.0,1.16,6.04,6.01,5.97,6.02,0.79,0.94,9.08,1.0,铁路公路,辽宁板块,"铁路基建,央国企改革,一带一路,东北振兴,冷链物流,碳交易,快递概念,中俄贸易概念"
上交所,沪市主板,600126,1,杭钢股份,2,9.45,0.41,4.54,2,1624184,1513972869.0,6.86,9.57,9.04,8.95,9.01,1.0,4.81,830.45,1.64,普钢,浙江板块,"节能环保,云计算,长江三角,土地流转,央国企改革,阿里概念,数据中心,汽车拆解,国资云概念"
上交所,沪市主板,600127,1,金健米业,2,6.67,-0.01,-0.15,2,159415,106089775.0,1.35,6.7,6.68,6.61,6.65,0.81,2.48,6114.42,6.38,农产品加工,湖南板块,"电商概念,央国企改革,新零售,乡村振兴,乳业,预制菜概念,粮食概念"
上交所,沪市主板,600128,1,苏豪弘业,2,10.21,0.02,0.2,2,49300,50555389.0,2.16,10.4,10.19,10.18,10.2,0.9,2.0,48.95,1.19,贸易Ⅱ,江苏板块,"创投,参股期货,黄金概念,长江三角,央国企改革,跨境电商,微盘股"
上交所,沪市主板,600129,1,太极集团,2,15.39,-0.13,-0.84,2,64782,99739452.0,1.61,15.6,15.52,15.35,15.55,0.97,1.17,32.33,2.38,中药Ⅱ,重庆板块,"成渝特区,西部大开发,中药概念,土地流转,养老概念,病毒防治,央国企改革,阿里概念,人工智能,百度概念,医美概念,流感,病原体防治"
上交所,沪市主板,600130,1,波导股份,2,6.42,0.1,1.58,2,1970693,1229597099.0,11.08,6.66,6.32,5.96,6.1,1.59,26.28,470.8,5.3,消费电子,浙江板块,长江三角
上交所,沪市主板,600131,1,国网信通,2,18.5,0.49,2.72,2,186503,343546234.0,3.89,18.62,18.01,17.92,18.1,1.39,1.56,1294.3,3.42,IT服务Ⅱ,四川板块,"互联网服务,成渝特区,物联网,智能电网,西部大开发,网络安全,央国企改革,国产软件,无人机,量子科技,5G概念,人工智能,AI智能体,华为概念,数字孪生,UWB概念,IPv6,特高压,数据中心,鸿蒙概念,虚拟电厂,碳交易,储能概念,信创,ERP概念,算力概念,雅下水电概念,电网概念,通信技术"
上交所,沪市主板,600132,1,重庆啤酒,2,52.67,-0.32,-0.6,2,39488,207951042.0,1.47,53.28,52.99,52.5,53.0,0.75,0.82,14.56,13.94,非白酒,重庆板块,"酿酒概念,成渝特区,西部大开发,啤酒概念,味蕾经济"
